transaction_reference_id,debit_credit_indicator,account_id,transaction_amount,transaction_currency,transaction_date
33ee79c286718f66e1daf7448f2683e5,DEBIT,21935,5787.81,GBP,2024-07-19
79fbff38ecde0f509e6dccc87a2e82c8,CREDIT,27877,9630.01,GBP,2024-05-09
6db0f2fcd9d895f8c8cbbe0205250bfa,DEBIT,20933,7447.1,GBP,2024-02-23
c3f00caa837563cefbb121ac499ec5f5,DEBIT,27300,7770.78,GBP,2023-05-06
569f8ac67a94b72e16a95eafeb6e0263,DEBIT,24056,1335.66,GBP,2023-05-31
8aaadb424ce8f6d3d20eecd50eca2b95,CREDIT,23159,3769.26,GBP,2023-10-07
330fc636d5e232f345738138578699bb,DEBIT,24517,2048.71,GBP,2024-10-04
bbc5bf59c67f86d1638ec2ac4e12b2af,CREDIT,28909,187.4,GBP,2023-12-08
6b945bbbd373852dcec211639a263cb8,DEBIT,20883,3333.5,GBP,2024-04-04
babada7ae6ff34d8aa34c68b45937791,CREDIT,25724,6721.33,GBP,2024-11-24
8b18e36477a62fac6c46d3d2c0d04b2e,DEBIT,24734,6987.67,GBP,2023-06-07
290e427f85560c7f038d13f21430ba2e,CREDIT,27169,8140.04,GBP,2024-03-03
ed23fd0ac9a38db9f301385c0a622227,CREDIT,27538,5599.17,GBP,2023-08-28
4550f7ec1b21851f83cf4fb67bca8785,CREDIT,27697,8774.52,GBP,2024-04-16
405ecfd3040f33c7fdee3464d11338a6,DEBIT,20822,7869.09,GBP,2023-04-20
10336f6dcfab00dbfba2cb37e9484c13,DEBIT,23191,9112.68,GBP,2024-06-29
5c388a56af2de3d8611b69cd32a20e54,DEBIT,23893,4578.58,GBP,2023-08-15
268d8eb4c128b6a0bed1901ac38754c5,CREDIT,26127,2771.38,GBP,2023-05-17
56552a1a0cac58c7dd2c50ddcfb7db73,CREDIT,23028,9011.51,GBP,2024-05-03
5deb1333b0f92775b0908555716b8160,CREDIT,27493,4708.08,GBP,2023-05-12
9146c2de7dc3012ce829bc98b33641cd,CREDIT,26298,1392.97,GBP,2022-12-18
4d619e9924371a0599506bc45bfab200,CREDIT,27395,2474.04,GBP,2024-11-08
8fe9d3f5eaf17a59cffcd887a0081f9d,DEBIT,29922,5007.91,GBP,2024-11-20
96721c8f47ecee5e5e1bd13d88389b2a,DEBIT,26851,5025.81,GBP,2024-01-17
797fb2820146fa0a4efcdbe524382389,CREDIT,24605,351.94,GBP,2024-08-03
e3d519e5c428bb9f71e987a207cd135e,CREDIT,22747,6700.44,GBP,2023-06-04
350a20d659cfe142c2690127629548d5,CREDIT,23764,2737.93,GBP,2023-04-06
1118fcdf0e0174d5de166b19260ec110,DEBIT,21663,3763.4,GBP,2024-08-26
4714a82dddd583412efea81f8be53581,CREDIT,21583,9666.56,GBP,2024-03-08
80b1869fb70d8bfcea6f9f6fb2d0944c,DEBIT,23758,2427.61,GBP,2024-07-31
b62573cd3d39990642777ed73919e4bf,CREDIT,26939,3543.01,GBP,2023-12-24
cf900f513ec062a0503a5ce7d450418b,DEBIT,24921,2355.15,GBP,2024-04-05
505edab6495c1555a8b028b1c39f0e70,DEBIT,24056,6543.82,GBP,2024-08-16
e7e1fe041d1a5d080c1dc03351303693,DEBIT,28283,8185.37,GBP,2023-07-08
de0a27b9939e13bc05130c7908304260,DEBIT,20600,1046.54,GBP,2023-12-06
1ada701a3b550d59430e6767a0b4f9ab,DEBIT,25048,8861.25,GBP,2023-01-29
f6203d2db47c2379289d80c4e7a7454b,CREDIT,29931,3725.7,GBP,2024-03-20
aa3d7ec2780d04f9b04c93e380299d8c,DEBIT,27311,1291.35,GBP,2023-12-28
4586daa12b93fe39914a6a624604c74d,DEBIT,29328,2114.0,GBP,2023-08-23
b01dd017d89f4c91ce6d90f090894f63,DEBIT,25309,6687.29,GBP,2024-01-26
527b0573ff813bb95cf2c5950bce0d4d,CREDIT,26955,1253.87,GBP,2024-01-21
e167d16eb5c3ce34c9a82abde6fafe8b,CREDIT,23799,2391.27,GBP,2023-09-04
ae1dcacca6d3b6d7cb8e1ddbe3d70da4,DEBIT,25991,7883.93,GBP,2023-07-16
01ef85a175f2a3a4ff57c89a539442a4,CREDIT,23025,1257.25,GBP,2024-05-05
c0205eb78abc0df6f884563e4852f1ea,CREDIT,23962,4317.46,GBP,2023-04-17
16e1dcbf2bd47a87e36aa0dc141cc06c,CREDIT,22184,1352.0,GBP,2022-12-02
f8b060aaecc8feb91b4c2a1a4d2d97ec,CREDIT,27065,1982.09,GBP,2024-02-23
7992203769a3e273bf4150615fcb9b07,CREDIT,28254,3133.5,GBP,2023-07-02
823cb55de6657aadca2134775ecc848c,CREDIT,28211,5256.08,GBP,2023-01-24
9f9c7d21f730fb409e72c57b5a02eb2c,CREDIT,21822,1767.51,GBP,2023-02-14
e49052efef3c180650158c0216f5c64e,DEBIT,26516,6988.0,GBP,2023-09-05
eb599aaf42185852690ebc129f8a5ea0,CREDIT,21525,7861.99,GBP,2023-02-21
83d3a9ac2af4bf95b76031c5374c7205,DEBIT,24923,4181.79,GBP,2022-12-29
f39edabd95d64284b0fbeb203c7cdc86,DEBIT,28985,6649.24,GBP,2024-05-08
be918b81e49c5a15680c4bb4305b03a1,CREDIT,27384,8494.96,GBP,2024-11-27
6ad560d75921eea9863fa62065b36dc5,DEBIT,29943,3284.53,GBP,2024-08-03
fb09d5f4df9cd275049d33efcafa8c36,CREDIT,24345,5478.21,GBP,2023-10-10
23cba8e57074787744634eba6226428f,CREDIT,23078,2964.25,GBP,2023-02-09
59bddc4199c9f126e81a580a0fe99717,CREDIT,25237,4926.23,GBP,2024-10-24
616213378d1180d61e18e4ef3bfc322c,CREDIT,20436,1053.92,GBP,2023-12-15
a05b3ad33724b607a64e92070561ce46,CREDIT,21717,9640.01,GBP,2023-12-28
dea68b222cc09d6a3813eb59bedfb3df,CREDIT,20434,8171.61,GBP,2023-06-12
b2cd228da79877a1302dc502797f77fc,DEBIT,26610,2394.74,GBP,2024-09-03
58ad386f59a53a8889af064210a338dc,CREDIT,28595,3610.7,GBP,2023-11-28
104f370ef230ff31e635a4a411027d87,DEBIT,26145,9810.13,GBP,2023-09-23
38e6130d171f2750717c5e8211709780,CREDIT,27835,4245.04,GBP,2023-12-23
0f4b579e7bcc414e7e231e58f9fdd4b6,DEBIT,24554,7088.11,GBP,2023-07-29
7f4a2bc4105cc1130dcf245a873f762e,DEBIT,27472,3603.29,GBP,2024-03-01
173c132c0056c92deaadb263db7f1145,CREDIT,27397,2243.67,GBP,2023-03-21
12a00fe00ead2b0d3e0b5c11a212fa10,DEBIT,29789,573.18,GBP,2023-10-29
673170f2d891f95b6a067fab789a4ad2,DEBIT,21843,4730.18,GBP,2023-06-23
fdd937ce674b3b2d88d52754cea8d172,CREDIT,27166,4684.42,GBP,2024-09-14
3134877893f9d68419db617b5a43a57c,CREDIT,25149,8963.6,GBP,2024-02-10
9e217b86cccff7dccc4a61f2ea53f7e2,CREDIT,26106,7657.71,GBP,2023-07-20
0d7075d2e76b5b4927a9dff21d0e5e4b,CREDIT,22023,759.5,GBP,2024-09-19
15e4326c63ab7efc86be6951ef0d3a18,DEBIT,22458,3505.33,GBP,2022-12-06
ff6ed1fefa8955cb3ff5af296865aac0,CREDIT,24744,4619.85,GBP,2024-07-19
d0f3500d6af320a80a4de29581e13637,DEBIT,29265,5016.28,GBP,2023-10-10
8e44657625f031f83ff16d70cd1bb1e5,CREDIT,26892,9661.44,GBP,2024-03-05
e320fb4e745ac7946436edd4c850ed19,CREDIT,20717,5105.48,GBP,2024-03-01
e2ff6443d8f97ca7ab270843444df4f2,CREDIT,25154,3393.82,GBP,2024-04-28
6ba65143da117ac0af127f440a08ded7,DEBIT,29776,9067.62,GBP,2023-01-28
bf3118b95756eb467e72171933027b2b,DEBIT,27624,8694.22,GBP,2023-07-17
18298071e1f0c34872a21953580151b3,CREDIT,22452,7059.95,GBP,2023-11-18
b244124914b5cb6203c3649d41ebf098,CREDIT,20453,8304.99,GBP,2023-08-11
b2135a338183c30b40a403de6db829b5,CREDIT,27219,1391.39,GBP,2023-07-10
54a9dd8b65170f269bd5ecaaa5746bf4,CREDIT,20435,7891.4,GBP,2022-12-11
a9eee586e318c9c36b58c2847f98d4ec,DEBIT,24939,7302.19,GBP,2023-06-30
b22c0d7b1ed1addef32f91a653f91e0c,CREDIT,27354,3031.29,GBP,2024-05-02
bfc3c0c188dad4026b80c50aaea31b5e,DEBIT,24541,3709.74,GBP,2023-10-01
8e9040cfc9d3927b816e00e8d67e71d8,CREDIT,22542,4077.02,GBP,2024-03-05
9805ee04b0bf1868b82517ec7782f914,CREDIT,20616,3161.1,GBP,2023-04-23
98becd041998681fd1af92f77c25e7d8,CREDIT,26335,3566.08,GBP,2023-04-07
59f442df5d253fb602cec980c4fc61ed,DEBIT,27995,7550.28,GBP,2023-01-05
5cdae63b61f0cb6cea9d902cf30a650d,DEBIT,27771,1842.03,GBP,2022-12-08
506ddc8316c758eb49e126ea270a70d6,CREDIT,26910,2190.02,GBP,2024-02-12
9c9243b829d108d706cf0c23cb99ea5d,CREDIT,25398,1260.32,GBP,2023-07-17
40c28f4294c2ed707fcfaaa98f83ac13,DEBIT,25425,6853.81,GBP,2023-02-27
d8535fbafb45ef61895dfa0e248f21ed,CREDIT,28658,869.58,GBP,2024-04-23
ac2e77e081760570a43c3f154dff9a17,DEBIT,20003,5001.66,GBP,2024-04-04
d3158c38f849b6b063eadead92328cbd,DEBIT,29451,7427.68,GBP,2022-12-01
927823413b731ca727a3d9cd612bf62e,DEBIT,29770,6610.65,GBP,2023-06-07
eaf16f04b0fb7f01d05453728bd5e427,CREDIT,28266,4061.19,GBP,2024-02-28
b14a4860938388b384052fe29c590273,CREDIT,22059,3419.46,GBP,2024-03-16
a43560463d9eefa23129245f7bef594e,DEBIT,20467,3492.95,GBP,2023-04-07
687e44aa9474ed721960d1763a67849a,CREDIT,28835,2393.53,GBP,2024-06-03
560870a1a3a925c480540911fb6e5354,DEBIT,21954,9943.24,GBP,2024-02-20
7c7563fd8d5bd135629b6d5356d87285,DEBIT,21903,3756.32,GBP,2023-07-11
fedbec674e62d866d2849527d480bc7d,CREDIT,25546,2449.8,GBP,2023-11-01
c8306a7b47f764f63e84888946d529f7,CREDIT,20101,1071.24,GBP,2023-07-19
eaaa62318b7dc8c0779ba4ee6c022036,DEBIT,21214,3978.94,GBP,2024-04-07
8c31eedf252d3f3571f55d8e8bb4735a,DEBIT,21516,5596.0,GBP,2024-11-26
1762bff9282ac18211855906e72e298f,CREDIT,28900,3661.23,GBP,2023-08-19
aed739f8c1b5d6a37b0c451f4a9155e1,DEBIT,20737,9012.16,GBP,2024-03-25
c9db8db5328d0749559fbedace632c37,CREDIT,24019,8087.91,GBP,2024-01-05
713bb0cc1e5b26c5e54679c97f6a42e4,DEBIT,21849,2109.76,GBP,2024-09-14
f7ed8ebb64bc92519aee1158a947ac12,CREDIT,27490,547.69,GBP,2023-01-17
25468db75d385a33d6b83969bebc5025,DEBIT,27483,7422.6,GBP,2023-12-30
9d0c6c0d3632f7fceafc528bf479b0f1,DEBIT,20757,4655.72,GBP,2023-01-05
f1e450bbd46aff23eac82d19777f64cf,CREDIT,24828,8727.87,GBP,2024-03-21
d2379e2b6e65d61604ae046b689b2303,CREDIT,29146,9064.65,GBP,2024-10-06
e272add264835346eff51dc16e2d0d75,DEBIT,22323,8544.56,GBP,2023-10-28
d5cf831b42e21e6629d3481d6a374f44,DEBIT,29925,3278.73,GBP,2023-08-03
ccfd13a3790b92221b203a362767b67c,DEBIT,25859,8404.42,GBP,2024-03-11
e3bd5a92a110de2d5b644f953252f628,CREDIT,28239,5457.33,GBP,2022-12-09
9933af11ad42b8702c9b793dd1ef0cf7,DEBIT,26522,3843.97,GBP,2023-09-25
16583ca72d3978302f8f9d4e1ca4f19e,DEBIT,28172,1333.52,GBP,2024-05-28
e9cd362f0f6358852befd6322fe443e9,DEBIT,22902,1199.65,GBP,2022-12-31
15234ef9369cb88b3d4e32e4a577d36d,DEBIT,20771,5941.38,GBP,2023-07-27
881f22749bcad8563748b5686bac57aa,CREDIT,20366,673.29,GBP,2024-06-30
2f0cb22f16e08d4c7df24d60a4473b13,DEBIT,20561,5944.38,GBP,2023-10-29
fbff9ea07bd5a291b4f8d93c5957f792,DEBIT,24069,3402.57,GBP,2023-08-05
4437e4fb56233cee6ec458485f490c41,DEBIT,21029,7904.92,GBP,2024-01-29
cb2a194c26536e57dfad65e90244cf72,CREDIT,20869,6148.94,GBP,2023-03-12
a03963e42132957f4f8045798bc3dd65,CREDIT,26908,5424.2,GBP,2023-07-23
873260e35a0e2db5094ea6206b7d02c3,DEBIT,27433,4628.1,GBP,2023-03-05
63a4293eb7ef16da2044758b867db001,CREDIT,26757,2541.66,GBP,2023-12-16
5ff8402ce2f4d0f8eacc7d5d89602c6c,DEBIT,23626,2234.19,GBP,2023-12-04
7b068762088d7cc2e2a5c153f8e256e8,DEBIT,29644,5178.09,GBP,2023-09-26
10ecd5b64e01950c9cbcda34a5b518d2,CREDIT,21749,6629.99,GBP,2024-01-12
945f669c35b6a5908d0253ea5c1a2ea1,DEBIT,24126,4105.11,GBP,2024-09-05
f0d1b68b87c22ea03c1c59d28838deb7,DEBIT,28792,8776.33,GBP,2023-10-10
549291cd98c84f1f55fe5118fed36688,DEBIT,29032,1602.72,GBP,2023-07-28
fe7b33f0c37894c1be5958e35b3a7f90,DEBIT,21839,9988.75,GBP,2024-09-21
652d0199d778b65cfca65b1fc9a81685,CREDIT,25279,9735.57,GBP,2024-02-22
b36b70d8ababefa7386f003fd1a86add,DEBIT,22510,1651.99,GBP,2024-08-03
c91bd50ecb0bf7c5e626e165102cfb8f,CREDIT,28289,4993.52,GBP,2023-09-27
78bf587dca6639f393f343e9f20275ab,CREDIT,29472,3243.6,GBP,2023-12-16
599832983691db5fd935ef04bf3ddb94,DEBIT,20802,1649.16,GBP,2024-09-11
32e2b8be5832f7764059d1967cfbb2b2,DEBIT,25076,5275.5,GBP,2024-10-08
fead22191609b01de8496bb1440bf389,CREDIT,21867,3873.39,GBP,2023-02-21
262bafa905f071ddd7fdce5d5436e798,DEBIT,22042,6210.13,GBP,2024-02-16
84c749e4b11f9af6630a90908106107d,CREDIT,20097,9190.12,GBP,2024-04-17
86fba874a30d8a142ff1ffad14ae4ac3,CREDIT,22006,4451.31,GBP,2023-03-20
f8c6efc366ebbafe99d4e049d7d89acf,CREDIT,29786,7621.06,GBP,2024-03-04
178470f2e08e265b8edefb5306483744,DEBIT,24276,6922.04,GBP,2024-10-01
402177d94d21c5be66875cb99c880b14,DEBIT,24852,4411.91,GBP,2024-08-25
5c6d5117041162ea1a22534866fb8b62,DEBIT,27419,475.51,GBP,2024-02-20
d2a21de010deee207428762aade4d850,DEBIT,25428,6947.4,GBP,2023-03-08
51435efdd2757ed66d5ef4678a8529f4,CREDIT,28546,4312.81,GBP,2024-05-28
3145e43127fe0ec8b4bff48ccf5c943c,CREDIT,25459,6257.17,GBP,2023-06-22
b5dca57fd045e42bd93f5efb653d0059,CREDIT,22361,6459.34,GBP,2024-03-23
38a1ad0c9d916e964de44eb3ac1b1fc7,CREDIT,23952,6002.06,GBP,2023-12-11
00ca0ecbaeab7120ee6d1321224a31bd,CREDIT,23263,9622.32,GBP,2023-01-21
b8665fc1770135462dbc57557ee0805a,CREDIT,25793,7961.09,GBP,2024-10-27
9d496f023008dc91afcacd0f545d05ca,CREDIT,27184,3103.23,GBP,2023-01-05
bd8ad4d3f5185304fa5fabed71239393,DEBIT,29356,7299.31,GBP,2024-11-25
def1ace645226727d93e68e1e8aac2e9,CREDIT,22816,4071.74,GBP,2024-09-26
a23e5095c8414d6825210cd565bb0615,DEBIT,27173,2841.4,GBP,2023-03-07
7f6219803cb00ee81cf3f0f8b77a97ab,DEBIT,26334,8995.87,GBP,2024-08-18
8c76ed1ade2b5c9e0d8eb2414156cf9b,CREDIT,22360,2768.22,GBP,2024-04-12
5950d16b6d5916cbed961d70f0619a4e,DEBIT,20003,8517.22,GBP,2023-07-01
7536c01abbbbd91b03605c17b687b91d,DEBIT,20557,3467.93,GBP,2024-05-07
e4076f80703e5d3aee76932033b6a7ae,CREDIT,22755,9490.55,GBP,2023-05-15
317c68a314f1c5fd2824315d14a43717,CREDIT,24053,2902.91,GBP,2023-07-05
ad35a0da76bc26a2416751b2347c31e5,CREDIT,27629,4863.99,GBP,2024-02-01
fa229f0dcf208a2c9e935f20279513ef,CREDIT,28267,4128.06,GBP,2023-01-31
9dafff1227b70e9b1759eb54c9ce52a9,CREDIT,24388,803.83,GBP,2023-03-10
2b50f80dd110ef9efba4b08d36429935,DEBIT,20642,8612.87,GBP,2023-05-30
90af3b8c5b4109930bf667f41b60a6ad,CREDIT,28002,7549.16,GBP,2024-01-19
0c80d1ab48947f579ed9095b0f553ed7,DEBIT,26052,2414.05,GBP,2023-11-09
dccc01d89fd02cab18d6d6501e81279b,DEBIT,29786,8931.95,GBP,2023-01-02
1b1c9d42308cc540a01ef7fd2d86d2a9,CREDIT,20998,475.43,GBP,2023-10-24
168594861b7408e9f409d11297a2b02b,DEBIT,23395,4790.53,GBP,2023-05-20
b9130ca87770a6b0b7fa727b5047c339,CREDIT,20431,4671.96,GBP,2024-03-23
d01643ee3e74c09b8808261aac5ab868,CREDIT,22696,2635.01,GBP,2024-01-07
5eebd58c7d92503761b9c2d832fa9250,DEBIT,28604,5834.94,GBP,2024-02-09
08687b6ca230ff431a829e848c685ac2,CREDIT,21956,3372.55,GBP,2023-10-19
1f31b92a4be4f53bfe2b6006792490c8,DEBIT,25271,5434.86,GBP,2024-06-24
a9856a554887dc62c0727c37cef791bf,CREDIT,21020,5512.19,GBP,2023-08-27
0783a2d7782b34f1fda97f399432fb6b,CREDIT,21888,5373.7,GBP,2023-05-24
bac5601b78e49a3389743c7cfd0227a9,DEBIT,23090,5527.72,GBP,2024-08-20
e6c712bdda67011eae334558d7ebb90f,CREDIT,21687,8211.79,GBP,2023-06-24
2a447d8d54a51a3e1aa39ee674368b04,CREDIT,27614,7980.18,GBP,2023-02-08
8bc0e5ffd2a165defb09f94ce06d922f,CREDIT,21538,7798.25,GBP,2023-02-05
244f94e06532f020f1a3a60542d840be,DEBIT,20585,7942.29,GBP,2023-01-09
329c74088f8f4877909616fa05bc912a,CREDIT,24655,6341.41,GBP,2023-04-23
e3def7de92f0e9bb1b8263d3361e2b49,DEBIT,20020,2543.43,GBP,2022-11-29
27cc48a28803b54a265baffef0740713,DEBIT,24363,679.06,GBP,2023-04-03
91b87c26831d9d2f2a63accf1112be47,DEBIT,21430,9586.93,GBP,2024-11-17
e1c2dc73408c3373f6adc56e4a0de206,DEBIT,24302,4247.96,GBP,2024-10-25
83037aa11c7474622c5e78ad5714a45e,CREDIT,20701,8347.65,GBP,2024-08-19
713889dbaf731ec1192fd4456b2fc114,CREDIT,20930,1736.98,GBP,2024-03-02
320f460560f490a0c5d035c7f15ea8b7,DEBIT,26394,3335.98,GBP,2023-10-30
20ce9d1ef1856121768a0f321d7d237f,DEBIT,20834,9757.04,GBP,2023-01-28
85b80e149e205d8b3e684729b0d94dbe,DEBIT,25575,2909.87,GBP,2023-06-17
b67916e1de2b2d1ae1f1ffe1c228d44e,DEBIT,24942,3627.07,GBP,2024-11-16
dbb89986824e63bc3fa6c1e3fad35050,CREDIT,22150,9047.8,GBP,2024-06-25
f0e6361ee1212d54dc2abd73cf9f05d4,DEBIT,26428,2709.41,GBP,2023-02-09
ab22e1f41feeb79ac3b173fd2416def0,DEBIT,28267,1893.53,GBP,2023-01-15
e203e16bc899235b6d2537fb6186818c,CREDIT,26721,6432.34,GBP,2024-01-27
6e8668c6aa533b424b83fe17e27e0b96,CREDIT,24005,3949.54,GBP,2024-07-11
4eb912552cc8f8f1487f97ccde6fbadf,DEBIT,21743,972.1,GBP,2024-10-22
7183d9c3700148c9527869948b685085,DEBIT,27460,3066.28,GBP,2024-07-22
a7e47927f2529238863c677a3c33b69d,CREDIT,29628,5336.02,GBP,2023-12-23
f5dfff59968823ad3b9312a4776c659f,DEBIT,27200,2025.45,GBP,2024-05-20
c5b272d12a26b7e47e0d5f252603b508,DEBIT,28215,6840.35,GBP,2024-08-30
e041d08e8f259632b5c5272b8fa4a347,DEBIT,24541,4029.64,GBP,2023-08-20
9d98f80efe9a47258686260a1f81cb59,CREDIT,25985,3407.2,GBP,2024-03-26
1dc66599fd78c072ee935434fbd5cffb,CREDIT,25254,4830.28,GBP,2023-10-22
656a930a09563b51562df84323e565ba,DEBIT,26137,2814.11,GBP,2023-10-17
6efc0b3a272be2278d8e45e4a9ea720b,CREDIT,25783,2089.97,GBP,2024-05-24
371181dcec4b921f4a67b9fd17cb9f85,CREDIT,23906,466.97,GBP,2023-06-15
4f2f696ce5688521b35f150d5b058978,CREDIT,27401,720.88,GBP,2024-01-18
4be924eda3e7385ad8f47a69ffdc12a6,DEBIT,28130,871.8,GBP,2024-01-13
6ae85c8cc7c4cfb11e0726354e125b69,DEBIT,25878,8895.17,GBP,2023-01-02
efb23da40936245d13b654d9a527af22,DEBIT,29724,5282.81,GBP,2024-02-12
91e17edaf12bd44976d65f42fe7e9079,DEBIT,26635,3057.0,GBP,2023-02-04
15fb2546cb100f82271c377cb3cbb566,CREDIT,22064,4682.73,GBP,2024-08-11
626206c1b22dc860cf94111d2210ef2b,CREDIT,27771,111.44,GBP,2024-03-27
78eaa78d66e037d3ad7cc773673412a7,DEBIT,28542,4211.63,GBP,2023-06-06
998e9c548f7fbae0d02885eee8bdc31e,DEBIT,29033,9366.48,GBP,2023-12-01
bc3b2b3efa396bdaa74b843ea7f7574c,DEBIT,23001,5441.22,GBP,2023-10-14
c08d5d9fc45438ee4c725b7899ba934e,CREDIT,25365,7213.98,GBP,2022-12-22
108c3a9957742bbff74d3e7463e9a1bf,CREDIT,23679,4086.83,GBP,2024-08-26
43058f2e8de563dc215dec9236f3f875,CREDIT,27028,5977.43,GBP,2024-08-25
7b10292b037b413d5be65fae58aac557,DEBIT,20587,4395.19,GBP,2023-06-13
79c637ce368720b3052c2ad42b2fc61d,DEBIT,24794,4671.95,GBP,2024-04-30
97bb4e42b869b67b0610789af6a7159b,DEBIT,20547,5252.24,GBP,2024-06-12
f4d266c2be5f1bd46e188a94ff297bdf,DEBIT,23005,596.01,GBP,2024-07-25
ade62ba58e207c16383e66389f71708e,CREDIT,28105,4700.76,GBP,2023-06-30
f1b41fe05dc31329c7a6e74cbbe40d35,CREDIT,27163,893.93,GBP,2024-01-20
218361cfb306567871dc64ae3dce410c,DEBIT,21609,1948.64,GBP,2023-04-29
a622614dd7ae735dbfb45e3345a75d5d,DEBIT,21455,9284.05,GBP,2023-01-26
ea0f54230c2fa76e752dd14c0222f532,CREDIT,20891,801.3,GBP,2024-10-19
b9413ac8cd362ef417a6be49c1a902f8,CREDIT,23690,152.92,GBP,2023-03-04
70b88074e493e62b20909e3abbb7f04d,DEBIT,27348,9842.37,GBP,2024-08-16
dd4657540ff51a1d5cd304fdaccbf7a0,DEBIT,21247,3784.09,GBP,2024-08-11
e072560b87521c93ef38b37dcb0b3253,DEBIT,26644,9266.3,GBP,2024-01-31
b14349bb1ffa79cdca90e21a82da3293,DEBIT,24353,7466.37,GBP,2023-07-06
f9505ff26ecd1a57f82470d3735bba8c,DEBIT,24638,3399.27,GBP,2023-05-28
089582fb53119f36f117400cb3debc8b,DEBIT,27836,3942.16,GBP,2024-05-10
13d256682460d03f41d402c952dfd653,DEBIT,24133,5766.47,GBP,2024-10-29
cfc5651b2f837d16c6cbff11d37f3c0e,CREDIT,23162,4861.93,GBP,2023-02-07
1affc4d7b06df1a925ba08c71016f9dd,CREDIT,22681,6061.84,GBP,2023-09-15
47d7745e5bf5cc2db19a1c28dbc65b9a,DEBIT,29230,7681.09,GBP,2023-07-03
c7649eea211ae721edd47cb2a7c39213,CREDIT,24229,2930.74,GBP,2024-03-02
79360102ba0a8868f540757a60a128bc,CREDIT,25221,16.92,GBP,2024-05-26
cfd665d67508539efbd60283201579c5,CREDIT,21623,7435.82,GBP,2023-03-29
9dca8b1a406c04938cc80a98e9dcdbd5,DEBIT,25040,219.35,GBP,2023-03-16
ec3fdbac04d3bbde77f9e47dfa7145ec,CREDIT,24980,6187.16,GBP,2023-03-20
628426cc01fb141f5b60f34319a8cd82,CREDIT,27798,3212.35,GBP,2023-09-13
8b7f86b98d4c3fef3e1328f1ab5495fe,CREDIT,26119,3123.04,GBP,2022-12-25
c7286a5a0307bafcae42c4095a5f89d5,CREDIT,26884,7156.21,GBP,2022-12-13
5611e104e69087f36433ab02a9344603,CREDIT,25014,6805.56,GBP,2024-07-06
4fa615179d5cf310502737cf56952a4d,CREDIT,28388,7161.58,GBP,2024-02-27
761c35a51a9dd5c72fff9a4829bccfd6,DEBIT,29291,4496.77,GBP,2023-04-05
ffbf18ed9b18ffa86ff55823baa356e4,CREDIT,22963,6284.14,GBP,2024-09-02
9714e58d502b536c1e000ad023f9dfff,DEBIT,22292,9494.51,GBP,2024-08-09
505190f8e1c5b2e83810c7a3ed2722ed,CREDIT,25944,815.94,GBP,2023-06-23
f9775d17918e2d3b7a9180db0c11d72a,CREDIT,21237,6926.98,GBP,2023-08-28
9112be4fba21f1f1c909c666cd453dd5,CREDIT,22483,9021.25,GBP,2023-09-21
1a640c432985fe4031775570968a38dc,CREDIT,21688,8033.5,GBP,2023-01-16
972559bce5d489a123ec923ce85e4820,CREDIT,20483,9215.22,GBP,2022-12-23
7dcea20d32eea3be9c2d3a5c826b2df6,DEBIT,25791,47.49,GBP,2023-07-24
6161a27027ecb12d709ebe2fc55d5eff,CREDIT,25080,7777.52,GBP,2023-12-22
4a605244641c5ff4dbea2510796a6757,DEBIT,20429,4014.9,GBP,2023-01-25
2de7f375ae55116df6f22c46890510a3,CREDIT,25849,8885.81,GBP,2023-04-28
5a8eb35154fb6c3edb3235ae271e51af,CREDIT,25987,8806.39,GBP,2023-03-16
776170bd9d6562de8d1c2cfdac4bf968,DEBIT,28333,9893.05,GBP,2023-06-09
af7ee0cb53c5a0a1e7b44a80dbfe4b56,DEBIT,29328,4154.25,GBP,2023-11-12
525bb467ade491f5f49d63eaea1b79eb,CREDIT,21781,853.34,GBP,2023-04-29
cf89fbd421e9743d1f49d1299790d916,CREDIT,26788,5850.51,GBP,2024-02-17
19fbef5f3049b77904bc584cfe8f45d1,CREDIT,21211,5755.84,GBP,2024-04-16
a09f331f48c83d837e37f8599e4dfff2,DEBIT,20349,6875.01,GBP,2023-05-11
060a8d8e41157645c0d00b775ef46846,CREDIT,20529,699.63,GBP,2024-03-21
c93d99cf22f9d2612ab88d202b23092f,DEBIT,27199,7636.26,GBP,2023-07-25
e38f36bdad50fdc3dd7d2fba160900c8,CREDIT,22262,4284.67,GBP,2024-06-13
4ab7950bef7e7dafb11027197f1f23ed,DEBIT,26743,1633.59,GBP,2024-05-07
f712850325754de09159a5dbc24ff4d9,DEBIT,24552,9637.92,GBP,2024-04-07
855542c25502362b20995064f3fe689d,CREDIT,25931,1702.99,GBP,2023-08-16
603ba4a105b56e0c775e5635c7b5567c,CREDIT,26177,8397.44,GBP,2023-05-25
18645eea8ae6ddbffb325a111fa37080,DEBIT,26590,9316.61,GBP,2023-02-24
efc6947d93ed59742ef7ec66259818b0,CREDIT,29869,6247.93,GBP,2023-09-13
49265ff548f9d2ee2e6afcf975a17d84,CREDIT,20850,1504.51,GBP,2023-02-01
15655ab9652dc42d3bf8b1e66a305ec0,CREDIT,23791,3066.61,GBP,2024-10-18
c349e0ed2503cc21f250dc6a5b4ab2aa,DEBIT,24668,5430.05,GBP,2022-11-28
b9941d89f44e3e8f5f05280b068ca13d,CREDIT,25070,3676.08,GBP,2023-03-30
