transaction_reference_id,party_role,parsed_name,parsed_address_street_name,parsed_address_street_number,parsed_address_postal_code,parsed_address_city,party_iban,party_phone,external_id,account_id,transaction_date,provi_id
6077,0,6406,664,4618,275,3000,3928,492,35009062,23728,269,group_6408
3339,0,2308,3298,4827,3840,1446,4931,6031,35013529,29477,325,3339
474,1,2340,2628,4827,2724,6388,4931,4327,35014593,26714,399,474
10155,1,5209,4317,4492,4959,518,4759,1826,40020610,26117,233,10155
3865,1,4859,6582,1845,2624,5247,757,2579,10022882,22861,728,3865
157,1,3964,7375,4048,1493,4787,4603,215,35020897,25557,399,group_3939
10009,0,3213,1010,4827,2076,4317,4667,4026,20004899,28720,485,group_3398
10804,0,5325,6361,237,5358,2444,3862,5000,10345860,22875,549,10804
2881,0,3459,73,372,1142,5624,4931,3193,20023697,29761,239,group_6414
8143,1,4674,967,4827,4279,3497,1938,6031,25001859,22152,540,group_4554
153,1,1057,6574,3333,5358,2674,1611,6031,35024409,29949,419,153
4071,0,2700,7154,4245,4927,6189,3519,1346,35031746,21548,684,group_1587
4158,1,2301,6867,4827,3146,1691,1741,6031,35025825,29959,234,4158
7911,0,1127,4491,4827,5358,3657,4931,6031,35008150,25616,382,7911
8489,1,6329,544,1477,1047,6112,1142,2449,90012998,27237,107,8489
4095,0,1934,7473,4827,5358,1740,4931,730,20018213,28122,117,4095
10949,1,3970,2294,3036,2490,5419,3600,6031,25039371,22352,46,10949
9249,0,2694,2247,4827,2542,4012,2171,6031,25025944,20536,585,group_1950
9746,0,6074,3190,4827,5009,1716,4931,6031,35010837,20178,477,9746
9544,1,5624,118,4015,1196,4996,4931,3650,25020556,23033,43,group_4890
8062,0,235,6954,4827,4294,4077,2248,6031,10138249,27125,100,group_3214
4628,0,1120,115,61,1000,6339,1424,1387,35018316,24120,647,group_6422
4478,1,3572,7473,4827,5358,3663,2057,1914,50031375,26869,191,4478
2305,0,4926,3770,4088,3539,6388,4904,1931,10074280,24866,543,2305
8516,1,488,6808,1650,5358,4618,67,2493,35019866,23898,578,8516
7871,1,3018,7415,187,3138,5125,4931,6013,10251280,25712,3,7871
783,1,4476,6436,2477,5358,6277,4165,5158,35009359,25098,516,783
356,1,1179,1245,4827,5358,6388,4871,6031,90019645,20914,702,356
6381,0,5922,1080,3325,1316,3356,4889,1993,90017567,21357,29,group_2166
985,0,2322,4452,4827,1979,3933,668,790,40010192,23840,385,group_5869
9110,0,3208,4756,4827,737,1118,4795,3686,10406657,27066,237,9110
5102,1,5976,1632,908,1331,340,4931,6031,10261943,29708,175,5102
2575,0,3087,1485,1228,5358,5123,3769,5732,25008153,29971,609,2575
4998,0,2012,7473,4827,5358,2269,4931,6031,25015117,25579,328,4998
4722,0,1847,1761,1782,5358,232,2459,6031,35030007,27634,447,group_4253
6567,0,5453,2381,2834,902,1806,3877,606,25023578,26851,415,6567
10141,0,3237,1736,325,3278,632,343,5446,30022292,21392,9,10141
247,0,4947,471,2437,5358,2701,4764,6031,25018458,25892,662,247
1262,1,1057,6197,1508,1830,2299,1611,2369,35024409,24780,401,1262
6944,0,2329,2106,1936,5358,6111,4931,3219,35001128,23331,594,6944
5165,1,2216,251,2978,5115,4464,2355,2877,25033311,27151,102,5165
8218,1,2257,6609,1241,5358,1153,3489,6031,25026950,25461,306,group_665
10730,1,5663,5141,4827,4672,6031,4931,1959,80026842,21972,480,group_4839
6323,1,2933,1460,4827,5358,3464,2046,6031,25019318,20187,90,group_995
10984,1,2155,6143,3889,5358,4613,4931,6031,25036191,23256,178,10984
6650,1,1082,1282,2779,5358,1251,4931,726,35013406,29628,556,group_5174
6290,1,6052,744,4827,2464,1650,3581,2683,50013278,22847,210,6290
2599,1,4065,7473,4827,1526,1070,1881,6031,90012049,26303,553,2599
6662,1,139,7473,4827,5214,4662,4931,6031,10040085,29569,334,group_1225
162,1,3032,3572,2350,5358,664,4931,5219,90018065,27963,480,162
4113,1,3475,929,4827,36,1556,4931,6031,10164576,26929,265,group_5385
9204,1,638,2870,1916,2441,3768,3301,5545,25017278,23210,210,9204
7241,0,1825,213,4827,2777,1739,386,6031,10439495,24225,2,7241
4704,1,3847,826,1379,5358,2943,4931,6031,35019090,20184,566,4704
9844,1,5044,3689,1857,5358,6388,4931,6031,20014912,22267,314,9844
4096,0,174,2275,3188,5358,4720,3623,4555,40000644,26975,161,4096
8577,0,2590,5521,2991,5358,5215,4931,6031,90018319,20558,357,group_1860
9309,1,2793,2690,3783,4131,4899,4931,1577,10268418,24371,127,9309
2483,1,6037,7151,3556,4025,5492,241,6031,25001547,29883,629,group_1986
7307,0,4710,2537,1457,2761,1149,4931,6031,90007402,22104,43,7307
6803,1,1696,3835,4827,2824,5069,4931,6031,25002806,21811,315,6803
2234,0,6515,2155,3076,2424,3049,598,1861,30015571,25076,680,group_5744
1977,0,2539,6869,59,4342,759,617,6031,10094023,27427,76,1977
2719,0,3815,7473,4827,5358,5297,4177,1916,30002003,29734,117,group_5542
11016,1,61,622,4827,5358,753,3434,6031,35014181,29625,601,11016
5342,0,1492,692,3505,5358,2996,4330,6031,10485880,29111,497,group_225
5849,0,2367,7473,4827,5358,1666,1745,6031,10278954,22013,440,group_6295
2778,1,451,1388,2499,1956,3393,865,6031,80057945,25561,718,2778
3051,1,5157,7473,4827,1985,4565,3197,6031,35013676,21564,379,3051
3527,1,507,7473,4827,939,1427,4931,6031,90001412,29984,277,3527
4535,1,4423,5553,4827,4795,5823,1456,3979,35029616,22652,498,4535
1791,0,301,1652,4387,4041,70,4931,6031,90009223,24370,103,1791
3645,0,5818,288,271,1586,6388,4931,6031,70045193,27047,520,3645
427,0,1183,5536,2933,689,2629,3596,292,35007922,28638,448,427
5471,0,1717,1051,3032,3091,3417,482,142,10429505,24197,160,5471
4070,1,2061,5799,995,4181,3804,4563,2180,25001428,22702,567,4070
6332,0,5656,2289,4063,5358,4752,1945,2840,30016982,23246,141,group_3115
335,1,730,1445,2406,4180,6177,4931,6031,80047086,26476,594,group_6462
4353,0,2801,7144,798,101,5801,4426,2316,35021099,22960,85,group_6463
6014,0,2345,1800,3342,5358,5469,4929,3996,35023466,23538,210,6014
5767,0,1220,4055,163,5358,181,4931,3357,25026388,24705,24,5767
2018,1,3283,1103,4827,4599,3002,1002,3986,35026688,21205,29,2018
4641,1,2058,6661,3085,5358,2591,4931,6031,35008301,28001,470,4641
2989,1,2057,5833,4827,3351,3789,3438,1777,35022763,21791,410,2989
3009,1,5028,1262,4151,4786,2599,4079,6031,50046279,29736,243,3009
4195,0,2799,6466,3367,5358,1126,4931,2191,35005150,28357,211,4195
1427,0,5203,1561,3818,4108,1220,4931,6031,10187770,22861,647,group_2139
3639,1,2951,3849,3296,5358,2648,3161,422,35028854,23757,232,group_1954
3888,0,4665,1186,3666,434,4531,4931,851,25035831,20586,274,3888
3628,0,3840,5071,4827,578,400,4329,2842,25029145,26869,672,3628
8487,0,5423,1042,4042,4185,2407,4931,554,25028768,26692,215,group_5960
9422,1,3806,4809,4827,1757,1197,1829,418,90007016,21256,666,group_877
2706,1,4743,6372,411,5358,900,4862,6031,25007189,26333,488,2706
6520,1,2891,5068,4827,1888,6013,4931,6031,35018737,26831,171,group_307
10157,0,1748,6002,1722,5358,2316,2567,5182,25013816,23418,445,group_6474
1414,0,1458,5278,3603,5358,5000,4931,378,10314976,28797,641,1414
19,0,3492,5233,2066,5358,1310,4931,2528,35003829,27337,95,19
4062,0,3187,2355,4827,5358,1306,4931,458,20018044,23893,260,group_6380
617,0,1480,6619,549,840,511,1146,3029,25031076,28386,436,617
6772,1,5240,496,4827,5046,404,4931,1613,10264659,22620,542,6772
8535,0,1987,5866,4827,3019,846,1132,6031,50019549,28898,683,8535
9762,1,749,7473,4827,2819,10,4931,1586,25034989,23335,641,9762
935,1,5689,1994,3090,2555,2056,4931,5693,35006972,26591,453,group_1125
10292,1,3404,7430,698,3463,5393,2278,1963,30017892,22419,240,group_2809
7211,0,4114,1701,3746,5358,668,2576,6031,10396566,21455,59,7211
8667,0,1374,549,2413,5358,6388,2018,6031,35018343,28841,116,group_4969
10566,1,5220,2410,101,1652,2510,3051,5111,35029601,29028,591,group_6482
3011,0,2012,7473,4827,5358,2267,3516,6031,25015117,28114,601,3011
956,1,2520,2665,4426,496,3324,2378,6031,25008816,25195,722,group_6484
800,0,3242,5384,639,5288,1382,4931,764,90001989,29357,274,group_2259
8936,1,5421,1042,4042,4185,2407,1943,6031,25028768,20509,118,8936
4995,1,3403,6797,3987,640,5319,4776,5052,35016485,29088,234,group_429
2641,0,3675,2667,723,1156,6388,2295,5175,35011581,24751,628,2641
4224,0,5555,2927,4019,5358,4535,4272,6031,90021062,20766,534,4224
7726,1,5583,5663,4827,2131,4286,4931,73,35017962,21769,387,7726
7472,1,3284,4457,3265,1859,65,36,3254,35027085,29332,197,7472
8699,1,2832,1813,4024,1585,5814,2137,516,10152209,21758,540,8699
7640,0,623,185,3490,1594,3819,4931,6031,35005267,25029,432,7640
728,1,5503,7473,4827,3382,57,4931,6031,10543642,21641,300,728
398,1,3617,703,385,5358,3830,3101,4283,35006358,26693,96,398
5024,0,5671,106,3606,1490,1593,4157,3377,70034718,23369,653,5024
7880,0,5063,3600,4827,1146,4859,458,6031,50025982,29759,227,group_2219
4089,0,2006,5094,892,1650,6152,2480,5170,10114523,24949,729,4089
8724,0,3864,6681,2337,5358,2789,4766,5159,10276660,26322,252,group_6496
5125,1,3685,4624,4827,2971,6245,4931,5666,35012927,21618,108,group_642
6538,0,1418,186,2720,2889,6388,3808,6031,10512285,21772,520,group_669
8010,1,430,5834,278,5358,2850,2856,6031,35003126,20592,343,8010
8024,0,1661,7344,4827,5358,6388,4931,6031,35026455,29256,143,8024
8871,1,6108,876,986,5358,2527,2258,6031,30014901,29573,563,8871
5494,0,4716,4477,236,2455,5282,2936,6031,25029780,24295,123,group_6500
7422,1,3430,5941,1499,2393,561,4931,6031,25041544,27933,472,group_3181
3415,1,5997,3663,4014,5358,6388,4248,6031,40016371,28824,729,3415
9664,1,6410,322,4827,5358,77,4122,2792,30023641,26852,314,group_520
3299,1,3350,2705,515,1903,3427,3474,6031,35029866,29723,441,3299
6805,1,3286,4804,4827,5358,1613,487,3750,25014024,24884,113,6805
2554,1,2254,1286,954,5358,1346,1655,5206,25012518,24497,317,2554
629,0,2965,6340,2338,5358,4218,636,6031,30021601,28986,254,group_4013
5945,1,6038,4733,4827,5358,6188,4268,2973,10300613,22774,389,5945
1545,1,3437,6481,3461,168,5686,1467,4299,25012274,23570,660,1545
6918,0,553,1888,2930,5358,5108,3945,6031,25008010,20533,37,group_2978
567,0,5184,4641,2005,5358,4026,1980,6031,90012931,23805,22,group_5304
1710,0,2126,3034,4827,2633,2027,4931,563,40014045,22475,520,1710
3486,1,5465,7473,4827,4409,3349,4931,1714,30003764,20409,99,group_6508
7695,1,3440,953,4827,3184,189,2543,6031,30018523,28967,345,group_5248
7681,0,1986,4593,2157,4381,956,2204,6031,25006581,29279,685,7681
5131,0,3777,3908,4827,4640,1396,4931,5204,35028796,23810,20,group_700
3621,0,4198,7473,4827,5358,229,4931,2362,35023055,28610,653,3621
5850,1,470,3604,1392,2405,3016,4931,1724,60035929,20370,138,5850
9256,0,1422,6881,3303,2556,943,4931,6031,35001547,24915,696,group_2806
699,0,19,4687,4827,5302,6388,4931,6031,35025456,28779,93,699
8451,1,603,1086,4827,5358,1475,3279,2323,25020503,26961,267,group_6513
9518,1,2287,590,272,3162,677,4931,6031,10015413,25191,205,group_6514
7176,1,2075,5274,3397,3876,2338,4931,2559,25002823,26034,64,7176
2798,1,3499,806,1566,1190,2800,4207,297,60013909,24303,104,2798
2692,1,579,3982,4827,5358,6098,2152,6031,35015077,26480,216,group_1568
6060,0,3392,4261,4629,4176,1968,4931,6031,35030890,23653,662,6060
3570,1,2744,305,4312,5358,6388,1086,6031,25023793,28119,326,group_6027
5418,1,1079,3570,4827,5358,3756,4931,3496,25005310,23409,661,5418
1740,0,5377,1069,4827,2266,6388,1547,6031,35003770,21961,409,group_4033
8048,1,4633,1724,1434,5358,1120,3418,6031,10456757,26170,579,8048
8069,1,948,3905,733,5358,2757,2727,6031,35015061,28126,703,8069
4870,0,3726,7177,4154,5358,1517,4931,6031,40011332,28716,405,group_5867
2164,0,2529,7236,4744,5264,4314,629,4559,25036376,25151,447,group_2899
10262,1,5945,2771,533,66,4311,1639,3663,30008055,22779,58,10262
6050,1,2214,858,2673,3910,6388,4931,3306,30023150,20556,458,6050
9496,0,6486,2786,4827,2730,4901,4688,3884,40002155,20349,531,9496
5506,0,2491,3089,4827,1710,1944,3842,6031,30025182,24208,332,group_3461
8853,0,1402,7221,2266,2980,1587,3696,6031,30005738,23475,373,group_5371
1619,0,5038,7362,4267,5358,5911,3798,2859,50035878,29459,223,group_6524
5330,0,6420,7473,4827,5358,6388,1371,6031,35011820,21583,447,5330
8919,0,3665,3708,3001,2815,4514,4745,6031,25002839,22130,413,8919
4692,0,3106,6656,2139,2972,3257,4638,1595,10207050,22010,468,4692
7831,0,3987,1406,4061,380,203,142,599,10011940,26648,274,group_3353
4227,0,603,1086,4827,5358,6388,3279,533,25020503,24733,75,group_6513
3594,0,5995,3010,1875,478,3981,3575,4129,25020692,28824,247,3594
9403,1,4736,5129,4602,4260,5126,891,470,40015343,20978,660,9403
3604,0,2821,4051,3448,5358,872,2642,4775,25040500,27060,147,3604
340,1,6221,7473,4827,5358,1924,2019,1158,90018864,29020,276,340
4228,1,1415,1120,2053,2888,2066,680,6031,25023592,21430,606,4228
5660,0,373,3868,2379,643,6202,4656,5746,25013243,28956,583,5660
4251,0,6322,603,4827,1130,4775,1703,6031,25015031,29694,508,4251
2434,1,5356,903,4827,5358,1122,2014,6031,10481426,24723,589,group_3378
6046,1,3240,7400,2737,1724,2921,1178,6031,35026687,23150,125,group_5887
3170,0,4523,6369,4827,1728,465,3963,3930,30015211,20813,456,3170
8683,1,4555,3837,1204,5358,340,4931,2778,25040637,29513,594,group_1877
11050,0,2579,624,4827,1489,4886,3277,4352,10264913,20543,135,11050
7637,0,6198,7473,4827,3932,2854,1651,6031,25011804,25910,466,group_6537
4977,1,2671,3429,2154,1947,2883,2787,1781,30016189,26792,60,group_2624
667,0,926,2087,3272,2818,2367,4686,6031,10192261,20012,114,group_4628
1929,1,6160,5142,3620,5358,4004,3268,181,40007503,22078,240,group_3644
435,0,1493,7108,1869,4052,6388,789,6031,10113330,23181,63,435
3326,1,858,7116,3813,1403,522,3520,3157,30018344,27599,268,3326
2308,0,5507,1375,1348,3015,2841,4910,6031,60053729,21058,74,2308
2280,1,5267,1114,1914,2240,3645,4931,6031,10322760,29843,331,2280
10277,0,3810,4678,204,3952,119,4066,2797,35007341,22409,156,group_5009
4966,0,1629,1171,1925,3429,529,1796,2736,40005818,26581,334,group_559
692,0,5239,7038,4827,3642,804,4683,1568,50056856,21001,133,group_222
4892,1,2441,2902,4827,1046,779,4931,2278,10401582,24266,655,4892
9227,0,623,6745,4436,2990,2152,4084,5653,35005267,21888,40,9227
9434,0,2472,3854,2519,424,660,833,6031,10030710,25985,267,group_1766
4038,0,1427,5329,2382,5358,6388,4894,6031,25028942,29683,200,group_5205
6870,0,3240,7473,4827,5358,1323,1178,4215,35026687,22106,598,6870
10531,0,4348,903,4827,4338,3231,1671,6031,25027693,23685,36,10531
1549,1,647,1378,4827,1879,298,4315,3250,20010363,25122,727,1549
1845,0,4301,5448,4827,4467,4775,4918,6031,30021429,22434,343,group_6547
6986,0,6013,3662,4827,4115,5202,4931,3516,40016371,28824,409,group_4844
509,1,6329,544,1477,1047,6112,1142,315,90012998,28599,589,group_6548
4261,1,1583,4122,4393,5358,4855,1573,4932,40008364,24127,237,group_6549
4680,0,3576,3404,3858,1397,6388,4897,2223,10557018,29336,162,group_763
1014,1,2432,5376,4741,5358,835,629,6031,25036376,28900,264,1014
3297,1,3764,1179,2574,687,831,588,6031,90001804,27146,200,3297
6251,0,5243,6944,4685,855,4593,3532,6031,25011707,23679,186,6251
3036,1,4934,3310,4827,4188,6388,4931,6031,10332470,21370,523,group_4785
6448,0,1859,100,4827,5358,3504,4931,2006,20014377,25612,294,group_4204
2883,0,2349,6592,1664,1200,1649,4931,1038,10055729,23086,45,group_1584
2953,0,5227,3538,4827,5222,2166,3115,6031,10099775,21261,220,2953
1995,0,4334,5589,4711,5358,2274,1051,6031,25030224,25448,438,1995
3276,0,6363,3653,4827,5132,6388,4159,6031,35029980,23480,47,3276
5523,0,3269,4640,2108,3431,2561,2945,2989,40009692,24761,305,5523
1125,1,2105,450,4827,5358,6388,2569,6031,60064103,20757,200,group_6557
5557,0,3416,1348,3435,5358,459,1045,969,70028946,22766,631,5557
7766,0,1972,6604,2515,5358,5358,3423,2246,10322002,25822,535,group_582
8466,1,226,4706,4827,5358,6388,2906,6031,10530053,20808,690,8466
3385,1,4661,6782,424,5358,2558,4931,1609,25015089,22645,96,3385
1963,1,1676,2846,89,3397,6314,2126,2212,30000913,23376,38,group_2019
2419,1,4262,7473,4827,5358,5869,1628,6031,40004600,27902,144,2419
5266,0,2515,4731,2472,395,5244,4931,6031,25025605,28695,615,group_395
7379,1,3273,1014,4827,3327,5791,601,6031,30020227,23945,377,group_1643
1862,1,6463,7473,4827,2586,4810,4931,6031,10566662,20865,439,group_4711
10218,1,4282,5160,808,4221,5847,253,6031,10152325,27383,501,group_5829
7423,0,1390,4543,234,3546,4846,2060,3798,10121560,23354,639,7423
5154,0,6199,401,623,5358,5521,638,1333,20014397,25161,6,group_5852
263,1,4629,5290,69,4174,1548,2255,6031,20015665,25215,63,263
9812,1,3618,182,956,5358,1610,1052,408,25016411,21430,267,group_6273
6576,1,3137,4254,665,1633,2734,4408,6031,20017423,27931,426,group_1537
5022,1,1480,6530,549,840,511,4931,3694,25031076,23748,689,group_4027
8887,0,419,1108,867,678,5475,4770,5179,90012456,25556,225,group_2986
5288,1,381,6543,4827,2507,223,3518,6031,10158014,24016,681,group_5539
477,0,2567,7206,2277,3755,156,603,6031,25029786,21111,56,group_2658
6542,1,2421,114,3534,3295,6388,1225,1657,10058153,27562,19,6542
8279,0,3562,4404,2909,2255,1086,1096,6031,35010920,26365,379,group_411
10315,0,6554,5641,1983,1569,832,4931,6031,30000495,28146,605,group_4770
2788,1,4156,760,1276,977,409,2245,1719,90004234,23721,449,2788
9694,1,5370,2050,2125,311,4541,4931,296,10546268,25998,63,group_2547
75,1,3122,2360,4827,2351,5386,4588,1953,35028367,28563,364,75
10614,0,5975,1272,1576,662,340,466,6031,25040449,22086,641,group_1565
8406,1,1377,6209,4827,128,4213,1998,3937,25023812,23451,193,group_6567
5377,0,5304,6995,863,5087,4466,1574,2434,50045072,29152,615,5377
8474,1,5651,1915,1143,3623,3529,1153,3479,35027739,27009,712,8474
11043,0,5897,4406,4345,5358,5953,4931,6031,40009322,28657,445,11043
5566,0,2089,3538,4827,1307,4208,4931,6031,10590152,22582,506,group_6571
2311,0,4393,18,437,2185,5109,3953,5030,10151496,25263,584,group_2246
8862,0,5077,2336,4827,5358,386,4931,3600,40008854,28111,198,8862
2811,1,1913,3645,4315,1076,3179,797,178,25005812,25500,414,group_6573
484,1,4281,289,564,2390,5945,4931,6031,35018349,22789,245,group_6144
3256,0,2475,2529,4569,5358,2259,2921,6031,35019216,25772,653,3256
10124,0,6071,5190,3378,397,4696,3131,4661,25001200,21334,120,10124
6990,0,1960,1180,2813,2497,5520,4931,1031,20017049,27489,722,6990
9841,1,4703,5697,2717,5358,4605,4931,44,20008675,25154,517,9841
9292,0,6019,2361,4827,769,5640,3889,4648,60013156,26668,552,9292
177,0,5775,2974,1702,2407,2373,3941,475,25021961,29731,393,group_6579
9098,1,3502,3122,3246,4846,3421,3872,3391,70063407,28111,98,9098
3984,1,2696,7009,265,1945,2584,1055,6031,35001132,23765,78,3984
3105,1,2116,6268,3645,5358,876,2250,2386,25012250,22486,305,group_6582
6153,0,827,610,3385,5358,5040,892,6031,20008525,24145,709,group_4396
758,0,5167,5480,4827,3869,5066,559,2903,25016574,21206,591,758
3648,1,480,4998,1848,2230,1022,2621,6031,10124931,21330,171,3648
5502,0,4748,4358,3306,4451,2046,4931,6031,35013705,29595,389,5502
7449,1,6143,5178,1656,3158,5134,2993,6031,25036724,27041,399,7449
4222,0,6007,7419,591,236,1472,2924,6031,70018901,29330,715,4222
5199,1,1862,898,4827,2283,4445,3470,6031,35026309,22026,663,group_848
4344,0,780,5662,170,1350,1669,989,5467,10207867,24757,649,group_3970
6956,1,3819,457,4451,3902,6388,4792,6031,30015582,29891,603,6956
9448,1,1713,913,4827,2300,577,4931,880,20022621,24040,615,group_1841
6089,0,5415,5471,3162,4829,4958,745,1369,80017805,22850,45,6089
10404,0,2527,286,426,5358,5595,4882,1189,40013546,21244,338,group_1906
9178,1,4259,794,2990,1243,6388,2069,6031,25031747,26873,341,9178
2117,1,3737,7473,4827,336,33,4042,6031,25008363,20393,682,2117
681,1,2043,5157,4827,4069,4781,2645,6031,30009493,26910,7,group_4535
5382,0,3626,6326,1808,1286,6272,4931,6031,25017844,27258,519,5382
8679,1,1282,1969,4827,2440,3940,1861,6031,10184690,23139,135,group_6593
7929,0,4522,7040,169,529,6388,268,2000,30017859,27967,15,7929
2542,1,1582,1170,86,5358,6388,1110,6031,10200738,21435,668,2542
4184,0,1640,3150,374,5358,6388,4931,959,35028823,21024,612,4184
7138,1,6278,5209,4488,3222,5688,4002,6031,10012141,21481,631,group_100
9778,1,1241,4556,3960,4956,1757,1778,1491,35013660,26916,568,group_2711
3426,0,4387,3620,4827,1976,6388,843,6031,90003426,24014,278,group_6597
7978,0,3531,7473,4827,1335,2000,2049,769,35017753,22062,697,7978
8273,0,4271,6625,1130,5358,1555,157,351,10562249,23910,494,group_6599
2141,0,1082,6365,3163,2956,5527,471,6031,35013406,25320,630,group_6600
1706,0,326,1742,1157,258,422,3307,1322,35001656,26748,320,group_6601
4027,0,4590,791,1360,1002,4667,3727,6031,10345408,28725,660,4027
3274,0,2051,6503,1426,4346,4833,4931,2140,30012886,20429,58,group_6603
2703,0,6200,5582,4827,5358,6388,4529,6031,25017635,23548,504,group_2663
9909,0,4970,2142,486,5358,2675,4931,6031,90002961,26516,281,9909
6640,1,1328,1629,4827,5358,920,3090,3873,35014493,20616,146,group_6605
2655,1,5587,7203,1160,4086,5537,1789,469,10045919,21461,137,2655
2328,0,5368,1950,2510,5358,2616,2619,5497,25021243,29165,362,group_3450
7892,1,1433,4122,4827,4530,4855,4464,6031,40008364,24127,307,group_6549
5138,0,3192,5048,4509,5358,3317,276,631,35002035,23265,405,group_1318
1391,0,2217,7047,2932,4028,5561,3316,4438,25028782,21893,659,group_1370
5073,0,5152,2211,4827,4170,6388,3236,791,70056070,24220,614,5073
9331,1,741,734,4827,5358,4763,3060,3832,10138815,29306,97,9331
5584,1,540,2370,896,31,3280,4931,6031,20019373,29652,172,5584
2433,1,3804,65,283,5358,3151,4931,6031,25027212,21031,49,2433
7921,0,428,886,4827,3075,3199,569,6031,35009213,28652,550,group_6336
4039,1,5594,4953,2292,4695,3945,3083,5991,20022657,23119,699,group_500
8302,1,4541,411,3397,5358,5822,4437,6031,20005032,27823,453,8302
8811,0,3192,4507,1917,3782,4672,276,6031,35002035,27308,644,8811
7620,1,3093,1801,1353,5358,3611,1754,1163,10427047,20616,390,group_6605
4232,1,558,2502,4586,1415,4316,4919,6031,25021451,25690,541,4232
9952,0,4785,704,118,4016,3450,4931,6031,35019738,20898,597,9952
9643,0,5382,601,1143,5358,4076,780,4877,35003460,22545,678,9643
2284,1,2937,6955,3030,2206,307,4931,24,70041440,20740,524,group_6616
2534,0,6329,544,1477,1047,6112,1142,3535,90012998,29130,199,2534
8020,1,4061,5499,4827,5358,6193,2209,2532,10018716,29847,385,8020
3839,1,373,3868,2379,643,6203,4656,5461,25013243,26876,190,3839
1446,1,5383,7473,4827,127,1229,4490,6031,10027578,20260,716,group_6620
9811,0,1029,16,4827,1058,2404,4931,5163,40002881,29169,190,group_6621
3617,1,5950,1784,2748,5358,4640,4637,3679,40024389,21294,200,group_696
2182,0,6218,4791,4827,4122,1455,2622,6031,10235194,27551,227,2182
9800,0,1381,1379,1391,5358,472,4931,5456,20018478,21122,516,group_6238
7518,0,3423,6729,3171,262,5916,365,2121,35004754,22538,308,group_1243
1261,1,3223,436,2511,4923,3325,3660,4029,10263689,20233,460,group_4543
3725,0,1839,3033,3069,5358,2135,4931,3138,30014484,22792,63,3725
968,0,3775,4834,4827,3815,5543,4931,4439,35000384,29098,314,group_1787
4391,1,5504,7473,4827,5245,691,4931,6031,20005518,29149,330,4391
6460,1,5161,3341,838,5358,4692,3968,6031,35016170,25801,626,group_4809
4152,0,1393,7260,4827,4220,3841,4666,536,35009644,24525,506,4152
6457,1,4441,3521,4827,3062,2503,1399,6031,25004774,29363,40,group_4349
3622,1,3828,3920,773,2168,3543,4570,6031,30003031,21781,152,group_727
10536,0,1118,4940,3389,5358,2270,1837,452,10415388,21416,668,group_1419
3472,0,674,4045,2713,3071,980,4526,1833,40017440,25740,235,3472
9347,0,1245,3850,1298,5358,4066,34,6031,10413421,21774,377,group_3980
2150,1,4822,1004,4827,4636,1158,4931,6031,35031736,20730,517,group_6392
9765,0,4996,2861,2079,3587,6261,4778,309,10219402,20883,524,group_1372
2053,1,4842,3244,4827,4267,2887,204,6031,30016004,28928,100,2053
8502,1,6526,3580,4827,999,5845,4931,896,40007180,23813,298,8502
8251,0,3613,4768,4827,5358,5200,1811,6031,25004935,24380,677,group_6629
4777,1,6091,3094,4150,2587,4000,4931,1803,35027631,21264,295,4777
7340,0,375,1270,3824,748,4449,4931,6031,40022552,26051,36,group_3614
5915,1,4010,224,1102,5358,1998,1260,5928,35009088,23766,513,group_6631
10816,0,3651,4385,1775,2926,2314,2304,6031,35030689,24815,123,group_6632
3707,0,1395,5000,4827,13,3088,4915,3086,25014682,23818,23,3707
10183,1,1012,2466,2084,5358,6293,4931,6031,25001269,23764,433,group_2079
1310,1,6512,365,427,1922,5513,4625,4622,25009444,22508,431,1310
2265,1,1276,3096,4421,4147,6286,2948,5642,35009409,25119,314,group_3461
2742,1,2756,6526,454,604,4757,2904,6031,60002711,25213,597,group_451
9203,0,3383,4384,2678,3865,6388,4931,5554,10516892,27794,112,group_2811
7350,0,3619,7473,4827,3249,1759,4931,5536,25004497,26741,54,group_2848
9048,1,5368,2004,2509,3513,2616,4931,5592,25021243,22216,303,group_6635
57,1,4422,5775,1975,1870,5186,4931,5508,25004164,23571,88,57
3320,1,5434,1806,721,406,2725,87,692,10403544,26503,544,group_4183
9186,1,2009,2878,313,63,6212,4931,6031,20006114,26037,419,group_6637
4264,1,1509,4071,4441,5358,611,3603,3017,10502501,27659,350,4264
8959,0,6347,6310,3251,1017,2358,2473,1205,25040096,27339,693,8959
4890,1,2042,7448,1133,5358,4985,132,2776,10516597,22390,462,4890
2967,1,936,3238,240,2957,6388,1541,5073,35008636,22089,366,group_213
3261,0,5945,2747,530,66,6249,1639,4967,30008055,21716,723,3261
5210,0,3068,7404,4556,686,5715,4931,4455,25027186,20844,550,5210
4678,0,1311,1624,1263,3301,5758,1206,6031,90019212,27526,479,4678
7826,0,6130,57,4827,83,856,2368,6031,25006426,23479,157,group_955
8643,0,2363,2619,4827,5136,2418,3780,4418,35026254,28124,173,group_2952
1349,1,4665,1186,3666,434,4531,4931,6031,25035831,27819,254,1349
1555,0,6453,5617,2330,4149,1820,4825,6031,10084306,21838,267,1555
6574,0,2198,3217,2169,5358,1063,4931,6031,70012316,20173,413,6574
8562,1,5127,2803,2482,2554,1691,3544,4013,35014381,28291,536,8562
576,1,4562,7473,4827,5358,3791,1053,5066,80053017,20596,469,group_5348
